"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"de","mov","tar.xz","True","True","in","True","False","0","False","True","True"
"de","mov","tbz","True","True","in","True","False","0","False","True","True"
"de","mov","tgz","True","True","in","True","False","0","False","True","True"
"de","mov","tiff","True","True","in","True","False","0","False","True","True"
"de","mov","tsv","True","True","in","True","False","0","False","True","True"
"de","mov","txt","True","True","in","True","False","0","False","True","True"
"de","mov","txz","True","True","in","True","False","0","False","True","True"
"de","mov","wav","True","True","in","True","False","0","False","True","True"
"de","mov","webm","True","True","in","True","False","0","False","True","True"
"de","mov","webp","True","True","in","True","False","0","False","True","True"
"de","mov","xlsx","True","True","in","True","False","0","False","True","True"
"de","mov","zip","True","True","in","True","False","0","False","True","True"
"de","mp3","7z","True","True","in","True","False","0","False","True","True"
"de","mp3","aac","True","True","in","True","False","0","False","True","True"
"de","mp3","aiff","True","True","in","True","False","0","False","True","True"
"de","mp3","bmp","True","True","in","True","False","0","False","True","True"
"de","mp3","csv","True","True","in","True","False","0","False","True","True"
"de","mp3","docx","True","True","in","True","False","0","False","True","True"
"de","mp3","flac","True","True","in","True","False","0","False","True","True"
"de","mp3","gif","True","True","in","True","False","0","False","True","True"
"de","mp3","html","True","True","in","True","False","0","False","True","True"
"de","mp3","jpeg","True","True","in","True","False","0","False","True","True"
"de","mp3","jpg","True","True","in","True","False","0","False","True","True"
"de","mp3","json","True","True","in","True","False","0","False","True","True"
"de","mp3","jsonl","True","True","in","True","False","0","False","True","True"
"de","mp3","m4a","True","True","in","True","False","0","False","True","True"
"de","mp3","m4v","True","True","in","True","False","0","False","True","True"
"de","mp3","md","True","True","in","True","False","0","False","True","True"
"de","mp3","mkv","True","True","in","True","False","0","False","True","True"
"de","mp3","mov","True","True","in","True","False","0","False","True","True"
"de","mp3","mp4","True","True","in","True","False","0","False","True","True"
"de","mp3","ogg","True","True","in","True","False","0","False","True","True"
"de","mp3","opus","True","True","in","True","False","0","False","True","True"
"de","mp3","pdf","True","True","in","True","False","0","False","True","True"
"de","mp3","png","True","True","in","True","False","0","False","True","True"
"de","mp3","pptx","True","True","in","True","False","0","False","True","True"
"de","mp3","rar","True","True","in","True","False","0","False","True","True"
"de","mp3","rtf","True","True","in","True","False","0","False","True","True"
"de","mp3","svg","True","True","in","True","False","0","False","True","True"
"de","mp3","tar","True","True","in","True","False","0","False","True","True"
"de","mp3","tar.bz2","True","True","in","True","False","0","False","True","True"
"de","mp3","tar.gz","True","True","in","True","False","0","False","True","True"
"de","mp3","tar.xz","True","True","in","True","False","0","False","True","True"
"de","mp3","tbz","True","True","in","True","False","0","False","True","True"
"de","mp3","tgz","True","True","in","True","False","0","False","True","True"
"de","mp3","tiff","True","True","in","True","False","0","False","True","True"
"de","mp3","tsv","True","True","in","True","False","0","False","True","True"
"de","mp3","txt","True","True","in","True","False","0","False","True","True"
"de","mp3","txz","True","True","in","True","False","0","False","True","True"
"de","mp3","wav","True","True","in","True","False","0","False","True","True"
"de","mp3","webm","True","True","in","True","False","0","False","True","True"
"de","mp3","webp","True","True","in","True","False","0","False","True","True"
"de","mp3","xlsx","True","True","in","True","False","0","False","True","True"
"de","mp3","zip","True","True","in","True","False","0","False","True","True"
"de","mp4","7z","True","True","in","True","False","0","False","True","True"
"de","mp4","aac","True","True","in","True","False","0","False","True","True"
"de","mp4","aiff","True","True","in","True","False","0","False","True","True"
"de","mp4","bmp","True","True","in","True","False","0","False","True","True"
"de","mp4","csv","True","True","in","True","False","0","False","True","True"
"de","mp4","docx","True","True","in","True","False","0","False","True","True"
"de","mp4","flac","True","True","in","True","False","0","False","True","True"
"de","mp4","gif","True","True","in","True","False","0","False","True","True"
"de","mp4","html","True","True","in","True","False","0","False","True","True"
"de","mp4","jpeg","True","True","in","True","False","0","False","True","True"
"de","mp4","jpg","True","True","in","True","False","0","False","True","True"
"de","mp4","json","True","True","in","True","False","0","False","True","True"
"de","mp4","jsonl","True","True","in","True","False","0","False","True","True"
"de","mp4","m4a","True","True","in","True","False","0","False","True","True"
"de","mp4","m4v","True","True","in","True","False","0","False","True","True"
"de","mp4","md","True","True","in","True","False","0","False","True","True"
"de","mp4","mkv","True","True","in","True","False","0","False","True","True"
"de","mp4","mov","True","True","in","True","False","0","False","True","True"
"de","mp4","mp3","True","True","in","True","False","0","False","True","True"
"de","mp4","ogg","True","True","in","True","False","0","False","True","True"
"de","mp4","opus","True","True","in","True","False","0","False","True","True"
"de","mp4","pdf","True","True","in","True","False","0","False","True","True"
"de","mp4","png","True","True","in","True","False","0","False","True","True"
"de","mp4","pptx","True","True","in","True","False","0","False","True","True"
"de","mp4","rar","True","True","in","True","False","0","False","True","True"
"de","mp4","rtf","True","True","in","True","False","0","False","True","True"
"de","mp4","svg","True","True","in","True","False","0","False","True","True"
"de","mp4","tar","True","True","in","True","False","0","False","True","True"
"de","mp4","tar.bz2","True","True","in","True","False","0","False","True","True"
"de","mp4","tar.gz","True","True","in","True","False","0","False","True","True"
"de","mp4","tar.xz","True","True","in","True","False","0","False","True","True"
"de","mp4","tbz","True","True","in","True","False","0","False","True","True"
"de","mp4","tgz","True","True","in","True","False","0","False","True","True"
"de","mp4","tiff","True","True","in","True","False","0","False","True","True"
"de","mp4","tsv","True","True","in","True","False","0","False","True","True"
"de","mp4","txt","True","True","in","True","False","0","False","True","True"
"de","mp4","txz","True","True","in","True","False","0","False","True","True"
"de","mp4","wav","True","True","in","True","False","0","False","True","True"
"de","mp4","webm","True","True","in","True","False","0","False","True","True"
"de","mp4","webp","True","True","in","True","False","0","False","True","True"
"de","mp4","xlsx","True","True","in","True","False","0","False","True","True"
"de","mp4","zip","True","True","in","True","False","0","False","True","True"
"de","ogg","7z","True","True","in","True","False","0","False","True","True"
"de","ogg","aac","True","True","in","True","False","0","False","True","True"
"de","ogg","aiff","True","True","in","True","False","0","False","True","True"
"de","ogg","bmp","True","True","in","True","False","0","False","True","True"
"de","ogg","csv","True","True","in","True","False","0","False","True","True"
